指標名,ホール・劇場,,,,,,,,,,,,,,,,,
出典,東京都生活文化局,,,,,,,,,,,,,,,,,
年次,2020年7月,,,,,,,,,,,,,,,,,
URL,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271.html,,,,,,,,,,,,,,,,,
備考,野外会場も含む。（2019年度：439件、2020年度：521件）,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,電話番号,URL,客席数,収容人数,舞台形式,全体形式,客席形式,これまでの利用実績ジャンル,施設に適しているもしくは利用して欲しいジャンル,利用対象,利用条件を設定している場合の条件,利用可能時間帯
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-14-8 5F,35.658662,139.695661,ＴＳＵＴＡＹＡ Ｏ－Ｃｒｅｓｔ,03-3770-1095,http://shibuya-o.com/crest/,,, ,,,,,,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-14-8 　O-EASTビル1F,35.658662,139.695661,ｄｕｏ ＭＵＳＩＣ ＥＸＣＨＡＮＧＥ,03-5459-8716,http://www.duomusicexchange.com,,, ,,,,,,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-21-7 　第8矢澤ビル1F・B1F,35.659000,139.695552,渋谷ＶＵＥＮＯＳ,03-5458-2551,http://vuenos.com/venue/home,,, ,,,,,,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-21-7 　第8矢澤ビル2F・3F,35.659000,139.695552,Shibuya Glad,03-5458-2551,http://shibuya-glad.com/venue/,,, ,,,,,,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-23-12　ファンティスビル2Ｆ,35.660009,139.695967,渋谷Studio Freedom,03-5784-5496,http://studiofreedom.jp/,0,300,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,可動式、ハイチェアのみ,"ポップス,ダンス・パフォーマンス,講演会,展示会,アイドル,動画配信,ユーチューバー","ポップス,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,展示会,アイドル,動画配信,ユーチューバー",一般に貸出している,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-21-7 　第8矢澤ビル5F,35.659000,139.695552,LOUNGE NEO,03-5458-2551,http://www.loungeneo.com/venue/,,, ,,,,,,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-24-1,35.660616,139.696020,Bunkamura 〔Bunkamuraオーチャードホール〕,03-3477-9111,http://www.bunkamura.co.jp/orchard/,2150,2150,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,ジャズ,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,バレエ,オペラ,ダンス・パフォーマンス,合唱","ポップス,クラシック,ジャズ,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,バレエ,オペラ,ダンス・パフォーマンス,合唱",一般に貸出している,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-24-1,35.660616,139.696020,Bunkamura 〔Bunkamuraシアターコクーン〕,03-3477-9111,http://www.bunkamura.co.jp/cocoon/,747,811,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,世界の民族音楽,ダンス・パフォーマンス","演劇,ダンス・パフォーマンス",一般に貸出している,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-25-17　カスミビル,35.659576,139.697658,RUBY ROOM,03-3780-3022,http://rubyroomtokyo.com/,,, ,,,,,,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-29-5　渋谷プライム5F,35.659504,139.698281,eplus LIVING ROOM CAFE & DINING,03-6452-5424,http://livingroomcafe.jp/,150,170,ｵｰﾌﾟﾝ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,ジャズ,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,講演会","ポップス,クラシック,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,講演会",一般に貸出している,,
渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-29-5　渋谷プライム6F,35.659504,139.698281,Mt.RAINIER HALL SHIBUYA PLEASURE PLEASURE,03-5459-5050,http://www.pleasure-pleasure.jp/index.php,,, ,,,,,,,
渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-15-3 　プリメーラ道玄坂B1F,35.657326,139.697707,Stage House 渋谷La.mama〔渋谷La.mama〕,03-3464-0801,http://www.lamama.net,100,250,ｵｰﾌﾟﾝ形式,扇型形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-17-6 　プロスペクトB1F,35.656911,139.697136,ＬＩＶＥ ＳＴＡＧＥ ＧＵＩＬＴＹ,03-3770-1130,http://www.guilty.ne.jp,,, ,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,演歌・歌謡曲,ジャズ,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス","ポップス,演歌・歌謡曲,ジャズ,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス",一般に貸出している,,
渋谷区,道玄坂１丁目,-,渋谷区道玄坂1-18-3 　プレミア道玄坂ビルB1F,35.657464,139.696915,渋谷ＲＥＸ,03-5728-4911,http://www.ruido.org/rex/,80,300,ｵｰﾌﾟﾝ形式,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,ジャズ,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）",ポップス,一般に貸出している,,
渋谷区,東３丁目,-,渋谷区東3-16-6,35.649142,139.710646,ＬＩＱＵＩＤＲＯＯＭ,03-5464-0800,http://www.liquidroom.net,,, ,,,,,,,
渋谷区,東３丁目,-,渋谷区東3-14-19 　オークヒルズB1F,35.651345,139.709490,恵比寿ＣｒｅＡｔｏ,03-6427-5273,http://www.creato.bz/,,, ,,,,,,,
渋谷区,東３丁目,-,渋谷区東3-18-3,35.649768,139.709704,恵比寿・エコー劇場,03-5466-3322,http://www.s-echo.co.jp/,,,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,ミュージカル,お笑い・寄席・演劇,講演会","演劇,ミュージカル,お笑い・寄席・演劇,映像上映会（試写会など）,講演会",一般に貸出している,,
渋谷区,東３丁目,-,渋谷区東3-16-6 　LIQUIDROOM 2F,35.649113,139.710564,KATA,-,http://kata-gallery.net/,60,110,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,ジャズ,演劇,ミュージカル,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,展示会","ポップス,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
渋谷区,東１丁目,-,渋谷区東1-26-23 ,35.654947,139.707394,リフレッシュ氷川〔集会室〕,03-5466-7700,http://www.city.shibuya.tokyo.jp/est/ref_hikawa.html,200,200,学校体育館のステージと同等,学校体育館と同等,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"演歌・歌謡曲,演劇,ミュージカル,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,新体操など","演歌・歌謡曲,演劇,ミュージカル,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,新体操など",利用条件の設定,活動団体の事前登録,
渋谷区,東１丁目,-,渋谷区東1-25-2　マルハシビルB1F,35.654631,139.708444,CLUB CRAWL,03-3498-3113,http://bighitcompany.com/crawl/,80,200,ｵｰﾌﾟﾝ形式,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,お笑い・寄席・演劇",日本の伝統音楽（邦楽等）,一般に貸出している、利用条件の設定,<NULL>,
渋谷区,東１丁目,-,渋谷区東1-26-30　渋谷イーストビル 1F,35.655452,139.707025,APC 弦楽器工房　ホール　ラトリエ,03-6427-1088,http://www.latelierbyapc.com/latelier/index.html,,, ,,,,,,,
渋谷区,東１丁目,-,渋谷区東1-2-20 住友不動産渋谷ファーストタワーB1F,35.657954,139.708918,ベルサール渋谷ファースト〔B1 HALL〕,03-6418-2611,https://www.bellesalle.co.jp/shisetsu/shibuya/bs_shibuyafirst,1350,1350,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会,株主総会","講演会,展示会,株主総会",一般に貸出している,,
渋谷区,東１丁目,-,渋谷区東1-2-20 住友不動産渋谷ファーストタワーB1F,35.657954,139.708918,ベルサール渋谷ファースト〔2F HALL〕,03-6418-2611,https://www.bellesalle.co.jp/shisetsu/shibuya/bs_shibuyafirst,1230,1230,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会,株主総会","講演会,展示会,株主総会",一般に貸出している,,
渋谷区,代々木４丁目,-,渋谷区代々木4-36-14,35.680901,139.689648,代々木能舞台,03-3370-2757,http://www.yoyoginoubutai.com/,,160, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,講演会,展示会","能・狂言,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,展示会",一般に貸出している,,
渋谷区,代々木４丁目,-,渋谷区代々木4-50-8 　参宮橋ゲストハウスB1F,35.678124,139.691654,参宮橋 ＴＲＡＮＣＥ ＭＩＳＳＩＯＮ,03-5825-4661,http://www.trance-mission.jp/main.html,,, ,,,,,,,
渋谷区,代々木３丁目,-,渋谷区代々木3-35-4　ミネビル1F,35.682756,139.693425,代々木の森 リブロホール,03-3372-4531,http://libromusic.co.jp/index.html,,, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
渋谷区,代々木２丁目,-,渋谷区代々木2-12-10　全労済会館,35.687015,139.697337,全労済ホール〔スペース・ゼロ〕,03-3375-8741,http://www.spacezero.co.jp/,,, ,,,"ポップス,演劇,ミュージカル,能・狂言,ダンス・パフォーマンス","ポップス,演劇,ミュージカル,ダンス・パフォーマンス,展示会",,,
渋谷区,代々木２丁目,-,渋谷区代々木2-12-3,35.686746,139.697471,プーク人形劇場,03-3379-0234,http://www.puk.jp/theatre/theater.html,106,106,ﾌﾟﾛｾﾆｱﾑ形式,,"固定席,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ)","ポップス,ジャズ,演劇,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,-","演劇,映像上映会（試写会など）,講演会,-",一般に貸出している,,
渋谷区,代々木２丁目,-,渋谷区代々木2-21-11　婦選会館,35.686140,139.697563,女性と政治センター 〔多目的ホール〕,03-3370-0238 ,http://ichikawa-fusae.or.jp/index.html,,, ,,,,,,,
渋谷区,代々木１丁目,-,渋谷区代々木1-31-12 　日綜代々木ビルB1F,35.681437,139.702334,ＬＩＶＥ ｌａｂｏ代々木,03-5354-3120,http://www.yoyogi-labo.com/,,, ,,,,,,,
渋谷区,代々木１丁目,-,渋谷区代々木1-30-1 　代々木パークビルB1F,35.682259,139.701766,Ｚｈｅｒ ｔｈｅ ＺＯＯ ＹＯＹＯＧＩ,03-5358-4491,http://www.ukproject.com/zherthezoo,,, ,,,,,,,
渋谷区,代々木１丁目,-,渋谷区代々木1-53-1,35.684186,139.699952,山野ホール,03-3379-0111,http://www.yamanohall.com/,,, ,,,,,,,
渋谷区,代々木１丁目,-,渋谷区代々木1-42-4　　代々木P1ビルB1F,35.682689,139.699519,代々木Ｂａｒｂａｒａ,03-3320-5895,http://www.yoyogi-barbara.jp/,,, ,,,,,,,
渋谷区,代々木１丁目,-,渋谷区代々木1-58-11 　中沢ビルB1F,35.684651,139.700346,アトリエ・ムジカ,03-5350-2250,http://home.att.ne.jp/kiwi/musica/,,, ,,,,,,,
渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ヶ谷5-24-55,35.688402,139.700698,LUMINE 0〔スタジオ1〕,03-3352-1146,http://www.lumine.ne.jp/luminezero/,110,110, ,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会","講演会,展示会",一般に貸出している,,
渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ヶ谷5-24-2 　タカシマヤタイムズスクエア 南館7F,35.687627,139.702338,紀伊國屋サザンシアターＴＡＫＡＳＨＩＭＡＹＡ,03-5361-3321,https://www.kinokuniya.co.jp/c/store/theatre.html,468,468,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,ミュージカル,能・狂言,お笑い・寄席・演劇,映像上映会（試写会など）,講演会","演劇,ミュージカル,お笑い・寄席・演劇,映像上映会（試写会など）,講演会",一般に貸出している,,
渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ヶ谷5-24-55,35.688402,139.700698,LUMINE 0〔スタジオ2〕,03-3352-1146,http://www.lumine.ne.jp/luminezero/,110,110, ,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会","講演会,展示会",一般に貸出している,,
渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ヶ谷5-24-55,35.688402,139.700698,LUMINE 0〔ホール〕,03-3352-1146,http://www.lumine.ne.jp/luminezero/,368,368,ﾌﾟﾛｾﾆｱﾑ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",ﾛｰﾙﾊﾞｯｸﾁｪｱ,"ジャズ,演劇,映像上映会（試写会など）,講演会,展示会","ポップス,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ヶ谷4-18-1,35.680342,139.708103,国立能楽堂〔能舞台〕,03-3423-1331,https://www.ntj.jac.go.jp/nou.html,627,627,能舞台,能舞台,固定席,能・狂言,能・狂言,利用条件の設定,能、狂言での使用を優先,
渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ヶ谷4-18-1,35.680342,139.708103,国立能楽堂〔研修能舞台〕,03-3423-1331,https://www.ntj.jac.go.jp/nou.html,100,100,能舞台,能舞台,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),能・狂言,能・狂言,利用条件の設定,能、狂言での使用を優先、自主事業（養成事業）での使用が主。,
渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ケ谷4-25-2,35.681062,139.705050,ＳＹＤホール〔SYDホール〕,03-3405-5555,https://syd.or.jp/facility/sydhall/,280,280, ,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ジャズ,お笑い・寄席・演劇,講演会",,,,
渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ヶ谷4-3-10 　ニューベリー千駄ヶ谷B1F,35.679346,139.703967,北参道ストロボカフェ,03-3405-2005,http://www.strobe-cafe.com/kitasando/,50,60, ,,,"ポップス,クラシック,ジャズ,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,展示会","ポップス,クラシック,ジャズ,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,展示会",一般に貸出している,,
渋谷区,西原３丁目,-,渋谷区西原3-33-1,35.671197,139.681808,ムジカーザ,03-5454-0054,http://www.musicasa.co.jp/members/index.html,120,120,ｵｰﾌﾟﾝ形式,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","クラシック,日本の伝統音楽（邦楽等）,世界の民族音楽",一般に貸出している,,
渋谷区,神南２丁目,-,渋谷区神南2-2-1,35.665125,139.696357,NHKホール,03-3465-1751,http://www.nhk-sc.or.jp/nhk_hall/index.html,3601,3601,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,,,,,
渋谷区,神南２丁目,-,渋谷区神南2-1-1　国立代々木競技場　渋谷プラザ,35.667641,139.700163,アイア 2.5 シアタートーキョー,03-6407-1680,http://aiia-theater.com/,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-15-5 　神南プラザビルB1F,35.663524,139.699546,踊心ダンスシアター,03-6416-3352,http://odorigokoro.jp/theater/,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-12-10　シダックス カルチャービレッジ8F,35.663715,139.701017,シダックス・カルチャーホール,03-3770-1426,http://www.shidax.co.jp/ssv/hall/index.html,160,160,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,演歌・歌謡曲,演劇,合唱,映像上映会（試写会など）,講演会","ポップス,演歌・歌謡曲,演劇,講演会",一般に貸出している,,
渋谷区,神南１丁目,-,渋谷区神南1-15-8 　引き出しのような家に4F,35.663744,139.699385,渋谷シアターＤ,03-3463-6004,公式ページなし,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-15-8 　引き出しのような家にB1F,35.663744,139.699385,ｎａｇｏｍｉｘ渋谷,03-6809-0833,http://www.nagomix.co.jp/,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-23-13 B2F,35.660177,139.700999,渋谷ＰＬＵＧ,03-5428-9188,http://shibuya-plug.tv/,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-21-3 渋谷MODI 7F,35.661626,139.700507,HMV&BOOKS TOKYO・7Fイベントスペース,03-5784-3270 ,http://www.hmv.co.jp/store/BTK/,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-6-8,35.664399,139.699384,Ｓｈｉｂｕｙａ ｅｇｇｍａｎ,03-3496-1561,http://www.eggman.jp,,, ,,,,,,,
渋谷区,神南１丁目,-,渋谷区神南1-3-4 　神南ビルB1F,35.664778,139.701233,ＵＮＤＥＲ ＤＥＥＲ ＬＯＵＮＧＥ,03-5728-2655,http://www.under-dl.jp/,60,130,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,,"ポップス,クラシック,演歌・歌謡曲,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,演歌・歌謡曲,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
