指標名,スタートアップ企業,,,,,,,,,,
出典,INITIAL,,,,,,,,,,
年次,2019/12/2取得,,,,,,,,,,
URL,https://initial.inc/,,,,,,,,,,
備考,JPC2020データ,,,,,,,,,,
,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,企業名,業種,事業内容,設立日,詳細URL,調査状況
千代田区,麹町２丁目,-,東京都千代田区麹町2-1 PMO半蔵門9F,35.684028,139.7411865,株式会社SmartHR Insurance,コンピューター - ITサービス,保険業界におけるテクノロジーソリューションの開発。,2019/1/23,https://initial.inc/companies/A-32347,未評価(会社登録のみ)
千代田区,麹町２丁目,-,東京都千代田区麹町2-4 麹町鶴屋八幡ビル8階,35.684442,139.74012,株式会社ネットマイル,ビジネスサービス,インターネット市場におけるユニバーサルポイントプログラム「ネ...,2010/2/1,https://initial.inc/companies/A-30990,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-4 麹町鶴屋八幡ビル8Ｆ,35.684442,139.74012,株式会社INMホールディングス,ビジネスサービス,IT市場および電力・ガス市場といった生活・エネルギー産業分野...,2015/9/1,https://initial.inc/companies/A-16765,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-10-10 パレスサイドステージ1階,35.685216,139.7406465,株式会社マベリックトランスナショナル,医療・ヘルスケア,２００８年４月の高齢者医療確保法の施行に伴う検診・保健指導義...,2001/9/1,https://initial.inc/companies/A-02408,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-4 麹町鶴屋八幡ビル8階,35.684442,139.74012,株式会社ビットマイル,ビジネスサービス,ネットマイル保有割合に応じて独自仮想通貨「ビットマイル」とい...,2011/11/1,https://initial.inc/companies/A-11803,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-10-3,35.685072,139.740444,株式会社Mi6,コンピューター - ソフトウェア,ベンチャー経営者と語り合う「X-エックス-」 http://...,2015/5/18,https://initial.inc/companies/A-17294,未評価(会社登録のみ)
千代田区,麹町２丁目,-,東京都千代田区麹町2-4-10 三誠堂ビル 8F,35.684442,139.74012,株式会社ゼノグロシー,消費者向けサービス・販売,謝礼をもらって美容サービスをお試しできるモニター情報サイト『...,2013/9/2,https://initial.inc/companies/A-12797,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-2-22 ACN半蔵門ビル13階,35.684487,139.7411685,株式会社Special Medico,医療・ヘルスケア ICT,健康診断医師専門紹介、医師専門の職業紹介サイト運営,2012/12/25,https://initial.inc/companies/A-12766,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-3-9 麹町プレイス7F,35.683893,139.7403765,株式会社アイ・ブロードキャスト,コンピューター - ソフトウェア,ソフトウェア開発・販売 HTML5/携帯Flash対応サイト...,2000/2/1,https://initial.inc/companies/A-02449,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-12-6 ミツリ麹町ビル3F,35.684892,139.7410155,ヒーローズエデュテイメント株式会社,消費者向けサービス・販売,独自のメソッドとカリキュラムを基に、教育に関わる事業を展開す...,2006/3/1,https://initial.inc/companies/A-02382,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-4-11 麹町スクエアプラザ2F,35.684442,139.74012,株式会社アクセア,ビジネスサービス,｢ビジネスコンビニ｣と呼ばれる、小ロットのコピーや印刷、ラミ...,2002/11/1,https://initial.inc/companies/A-02324,調査継続
千代田区,麹町２丁目,-,東京都千代田区麹町2-10-3 リ・ノウ麹町,35.685072,139.740444,ファインアーク株式会社,半導体/その他電子部品・製品,民生・車載用電子機器向け半導体集積回路の研究開発・設計・販売...,2000/2/1,https://initial.inc/companies/A-02119,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1丁目12-1 住友不動産ふくおか半蔵門ビル 2階,35.685099,139.744071,READYFOR株式会社,コンピューター - ITサービス,クラウドファンディングサービス「Readyfor (レディフ...,2014/7/1,https://initial.inc/companies/A-16438,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4 LIFULL HUB,35.684361,139.743342,株式会社souco,ビジネスサービス,ネットで倉庫を貸したい企業と借りたい企業をマッチングするサー...,2016/7/28,https://initial.inc/companies/A-27920,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4 2F Lifull hub内,35.684361,139.743342,株式会社DATAFLUCT,コンピューター - ITサービス,衛星データ・天気・人流を解析したビッグデータ活用ラストワンマ...,2019/1/29,https://initial.inc/companies/A-33351,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4 2F Lifull hub,35.684361,139.743342,株式会社FACTORIUM,ビジネスサービス,ビッグデータ、AI、マッチング、ブロックチェーンなどの技術を...,2018/8/1,https://initial.inc/companies/A-32352,未評価(会社登録のみ)
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4,35.684361,139.743342,株式会社reporu,ビジネスサービス,業務報告と目標に対する進捗報告に特化した、業務のレポーティン...,2018/9/1,https://initial.inc/companies/A-33103,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4,35.684361,139.743342,株式会社dreamstock,消費者向けサービス・販売,世界のプロチームからスカウトを受けられるサッカー専用アプリ「...,2017/7/3,https://initial.inc/companies/A-30665,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4 2F,35.684361,139.743342,株式会社チュートリアル,コンピューター - ソフトウェア,オープンソース型SaaSで利用できる業務自動化ロボット（RP...,2014/11/1,https://initial.inc/companies/A-29967,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-7 FMセンタービル,35.683425,139.7434005,株式会社アマネク・テレマティクスデザイン,通信・ネットワーキング,地上アナログテレビ放送の終了で空いた周波数帯を再利用するV-...,2014/12/14,https://initial.inc/companies/A-17177,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4-4 2F LIFULL HUB,35.684361,139.743342,トッピ株式会社,コンピューター - ITサービス,アルバイトの応募受付から面接日時の調整を自動化するサービス「...,2017/11/1,https://initial.inc/companies/A-30043,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4 半蔵門ファーストビル2F,35.684298,139.743513,株式会社イントラスト,金融・保険・不動産,家賃債務保証事業 介護費用保証事業 医療費用保証事業 Doc...,2006/3/9,https://initial.inc/companies/A-26672,
千代田区,麹町１丁目,-,東京都千代田区麹町1-7 相互半蔵門ビル9F,35.683425,139.7434005,ジーニアス株式会社,ビジネスサービス,人材・組織戦略 年齢不問の求人サイト「シニア活用.com」の...,2011/5/1,https://initial.inc/companies/A-12015,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-7 相互半蔵門ビルディング,35.683425,139.7434005,サーチファーム・ジャパン株式会社,ビジネスサービス,エグゼクティブ層職業紹介、人材サーチ事業 企業財務に関するコ...,2003/10/1,https://initial.inc/companies/A-07663,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1丁目7番地 相互半蔵門ビル11階,35.683425,139.7434005,都市綜研インベストバンク株式会社,金融・保険・不動産,不動産に特化したファンド『都市綜研インベストバンク不動産基金...,1998/8/1,https://initial.inc/companies/A-02176,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4,35.684298,139.743513,マガシーク株式会社,消費者向けサービス・販売,伊藤忠商事の社内ベンチャー発祥。２０～３０代女性向けにファッ...,2003/4/1,https://initial.inc/companies/A-01378,
千代田区,麹町１丁目,-,東京都千代田区麹町1-12-12 HOMAT hanzomon 4F,35.684802,139.743405,PE&HR株式会社,ビジネスサービス,「若手起業家のための投資事業有限責任組合」「Social E...,2003/5/20,https://initial.inc/companies/A-11528,調査継続
千代田区,麹町１丁目,-,東京都千代田区麹町1-4 半蔵門ファーストビル2階,35.684298,139.743513,株式会社プレステージ・インターナショナル,,損保、カード会社等に特化し、外部委託でＣＲＭ（顧客関係管理）...,1986/10/30,https://initial.inc/companies/A-00555,
港区,高輪４丁目,-,東京都港区高輪4-9-18,35.628606,139.734567,株式会社OWENS,コンピューター - ITサービス,店舗スタッフとゲストを感謝の気持ちでつなぐプラットフォーム「...,2017/8/8,https://initial.inc/companies/A-33473,調査継続
港区,高輪４丁目,-,東京都港区高輪4-23-6-708,35.626032,139.737555,株式会社ジーテック,ビジネスサービス,民泊許可・届出手続のクラウドサービス「MIRANOVA（ミラ...,2018/1/11,https://initial.inc/companies/A-30062,調査継続
港区,高輪４丁目,-,東京都港区高輪4-9-18 OKADAHOUSE2F,35.628606,139.734567,ドクターズモバイル株式会社,医療・ヘルスケア ICT,「医師が伝えきれなかった情報」を紙で伝えるサービス「おみやげ...,2012/12/12,https://initial.inc/companies/A-16637,調査継続
港区,高輪４丁目,-,東京都港区高輪4-9-18 OKADA HOUSE 2F,35.628606,139.734567,株式会社ヒメナ・アンド・カンパニー,医療・ヘルスケア ICT,遺伝子情報に基づいた体質改善のための各種情報提供サービス、ダ...,2008/4/22,https://initial.inc/companies/A-05809,調査継続
港区,高輪４丁目,-,東京都港区高輪4-23-6 ハイホーム高輪807,35.626032,139.737555,株式会社Trueone,ビジネスサービス,経営コンサルティングサービス SAP導入コンサルティングサー...,2005/10/1,https://initial.inc/companies/A-03980,調査継続
港区,高輪４丁目,-,東京都港区高輪4-9-18 OKADA HOUSE 2F,35.628606,139.734567,Layer4株式会社,コンピューター - ITサービス,インターネットビジネスの企画・開発・運営 自サイトに訪れるユ...,2011/11/11,https://initial.inc/companies/A-13083,調査継続
港区,高輪４丁目,-,東京都港区高輪4-23-4 高輪サンハイツ701,35.626347,139.7374425,株式会社ジェイウォード,産業・エネルギー,・福祉農業ロボットの開発 ・福祉農業支援サイト｢アグリス｣の...,2007/8/20,https://initial.inc/companies/A-04493,調査継続
港区,高輪３丁目,-,東京都港区高輪3-9-6 国際ビル3階,35.632458,139.7323395,株式会社Super Duper,コンピューター - ソフトウェア,AIを活用したチャット型レストランメニュー・サービス「HeY...,2015/3/15,https://initial.inc/companies/A-31343,調査継続
港区,高輪３丁目,-,東京都港区高輪3-4-13 レフォルマ高輪6F,35.634816,139.7314755,SIMPLEX QUANTUM株式会社,半導体/その他電子部品・製品,心電認証機能と指紋認証機能を組み合わせた生体ハイブリッド認証...,2014/10/3,https://initial.inc/companies/A-30163,調査継続
港区,高輪３丁目,-,東京都港区高輪3-23-17 品川センタービルディング 407号室,35.630568,139.736988,株式会社データビークル,コンピューター - ソフトウェア,ビッグデータ解析のための統計学を駆使したデータ分析ツールソフ...,2014/11/30,https://initial.inc/companies/A-16280,調査継続
港区,高輪３丁目,-,東京都港区高輪3-23-17 品川センタービルディング3階,35.630568,139.736988,株式会社ブックマークエンタープライズ,コンピューター - ITサービス,xSP / Net 事業者支援事業および中小企業情報化支援事...,2000/2/17,https://initial.inc/companies/A-01928,調査継続
