指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2022/1/18取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-26-2 新宿野村ビル5F,35.693004,139.695339,医療法人財団 綜友会 新宿野村ビルメディカルクリニック,"内科, 循環器内科, 糖尿病内科, 消化器科, 呼吸器内科, 婦人科, 乳腺外科, 腎臓内科",https://byoinnavi.jp/clinic/266966
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目11-15 サンフル西新宿3F,35.69427,139.697936,新宿メンタルヘルスクリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/3864
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2丁目5-24 メゾンドール高田馬場1F,35.713941,139.710739,医療法人財団綜友会 高戸橋クリニック,"内科, 小児科",https://byoinnavi.jp/clinic/5982
新宿区,西新宿３丁目,-,東京都新宿区西新宿3丁目2-4 新和ビルディング7階,35.687032,139.694128,医療法人社団善仁会 総合健診センターヘルチェック新宿西口センター,内科,https://byoinnavi.jp/clinic/177184
新宿区,西新宿１丁目,-,東京都新宿区西新宿1丁目7-1 松岡セントラルビル6・7階,35.691823,139.697739,医療法人社団石川記念会 新宿石川クリニック,"内科, 腎臓内科, 循環器科, 泌尿器科, 内分泌内科, 糖尿病内科, 眼科",https://byoinnavi.jp/clinic/5566
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1丁目5-10,35.710963,139.708117,助川クリニック,"内科, 呼吸器科, 消化器科, 循環器科, 整形外科, 皮膚科, リハビリテーション科, 糖尿病内科, 内分泌内科",https://byoinnavi.jp/clinic/4231
新宿区,北新宿１丁目,-,東京都新宿区北新宿一丁目8-17 ヒジカタビル2階,35.701728,139.694919,医療法人社団丹伎会 丹羽クリニック,"内科, アレルギー科, 消化器科, 皮膚科",https://byoinnavi.jp/clinic/3503
新宿区,新宿７丁目,-,東京都新宿区新宿七丁目26-9 フィオーレ東京,35.698115,139.70909,一般財団法人東京社会保険協会 フィオーレ健診クリニック,内科,https://byoinnavi.jp/clinic/177328
新宿区,上落合３丁目,-,東京都新宿区上落合3丁目10-3 加藤ビル1F,35.71031,139.683445,医療法人社団千晶会 落合駅前クリニック,"内科, アレルギー科, 外科, 小児科, 皮膚科",https://byoinnavi.jp/clinic/5207
新宿区,住吉町,-,東京都新宿区住吉町8-28 B・STEPビル2階,35.693793,139.721392,しらかば診療所,"内科, 精神科, 形成外科, 皮膚科, 感染症内科",https://byoinnavi.jp/clinic/3394
新宿区,赤城下町,-,東京都新宿区赤城下町62 アネックス62-1階,35.705351,139.734121,医療法人社団涼友会 執行クリニック,"内科, 外科, 整形外科, リハビリテーション科, 放射線科",https://byoinnavi.jp/clinic/1046
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1丁目24-14,35.711599,139.705137,医療法人社団慈眼真成会 加藤眼科医院,眼科,https://byoinnavi.jp/clinic/5390
新宿区,新宿３丁目,-,東京都新宿区新宿三丁目32-5 日原ビル7F,35.690243,139.703952,アルバ・メンタルクリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/3563
新宿区,西落合３丁目,-,東京都新宿区西落合3丁目1-16 メトロハイツ西落合102,35.722997,139.683283,ウエストデンタルクリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/4875
新宿区,新小川町,-,東京都新宿区新小川町3-4,35.704429,139.742428,温知堂矢数医院,漢方内科,https://byoinnavi.jp/clinic/77672
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目16-14 ミクラ西新宿ビル2F,35.696017,139.697722,医療法人社団千達会 たつきクリニック,"内科, 皮膚科, 婦人科",https://byoinnavi.jp/clinic/469
新宿区,荒木町,-,東京都新宿区荒木町4 森初ビル2F,35.688735,139.72332,住友内科クリニック,"内科, 糖尿病内科, 内分泌内科",https://byoinnavi.jp/clinic/180242
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2丁目14-9 明芳ビル501号,35.713068,139.70622,さちクリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/5344
新宿区,新宿１丁目,-,東京都新宿区新宿一丁目17-5,35.689291,139.711332,医療法人社団研靖会 ワタナベ皮膚科,皮膚科,https://byoinnavi.jp/clinic/4663
新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3丁目5 神楽坂センタービル6F,35.70096,139.740932,倉澤クリニック,"内科, 皮膚科, 循環器内科",https://byoinnavi.jp/clinic/4037
新宿区,四谷２丁目,-,東京都新宿区四谷2丁目8 新一ビル602,35.686983,139.725239,小池統合医療クリニック,"内科, アレルギー科, 心療内科",https://byoinnavi.jp/clinic/3339
新宿区,四谷三栄町,-,東京都新宿区四谷四谷三栄町9-6 太田ビル 1F,35.688513,139.723764,太田医院,"内科, 消化器科, 循環器科, アレルギー科, 外科",https://byoinnavi.jp/clinic/3404
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目10-1 O-GUARD新宿3階,35.693909,139.698755,医療法人社団菜寿会 新宿近視クリニック 新宿院,眼科,https://byoinnavi.jp/clinic/174344
新宿区,下落合２丁目,-,東京都新宿区下落合2-1-6,35.716968,139.704495,医療法人社団 豊済会 下落合クリニック,"内科, 人工透析内科",https://byoinnavi.jp/clinic/6054
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目1-13 京王新宿追分ビル7階,35.690054,139.70478,医療法人創健会 新宿追分クリニック,内科,https://byoinnavi.jp/clinic/177246
新宿区,水道町,-,東京都新宿区水道町3-2 パレステュディオVIDA文京南901,35.708784,139.735809,岡村医院,整形外科,https://byoinnavi.jp/clinic/4350
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目17-5 T&TⅢビル6階,35.691807,139.703257,新宿東口クリニック,"内科, アレルギー科, 皮膚科",https://byoinnavi.jp/clinic/500
新宿区,西新宿１丁目,-,東京都新宿区西新宿1丁目19-5 新宿幸容ビル3F,35.68824,139.697166,医療法人社団清佑会 メンズサポートクリニック新宿院,"泌尿器科, 形成外科, 美容外科",https://byoinnavi.jp/clinic/262628
新宿区,大久保２丁目,-,東京都新宿区大久保2丁目5-22 セキサクビル6階,35.702553,139.708001,戸山メンタルクリニック,"心療内科, 精神科, 神経内科",https://byoinnavi.jp/clinic/4593
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目11-15 サンフル西新宿4階,35.69427,139.697936,うつみやす子レディースクリニック,婦人科,https://byoinnavi.jp/clinic/4201
新宿区,中落合４丁目,-,東京都新宿区中落合4丁目4-15,35.720125,139.686324,上田医院,"内科, 小児科, 皮膚科",https://byoinnavi.jp/clinic/5199
新宿区,西新宿６丁目,-,東京都新宿区西新宿6丁目6-2 ヒルトン東京B1F,35.692729,139.691067,歯科口腔外科菊地クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/5587
新宿区,西新宿６丁目,-,東京都新宿区西新宿6-5-1 新宿アイランドタワー3F,35.693106,139.693072,東京美容外科 新宿院,"美容外科, 形成外科, 皮膚科",https://byoinnavi.jp/clinic/262448
新宿区,四谷三栄町,-,東京都新宿区四谷四谷三栄町10柳田ビル1F,35.688644,139.724206,医療法人社団は・匠会 四谷四谷三栄町歯科,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/4657
新宿区,下落合１丁目,-,東京都新宿区下落合1丁目16-7,35.716021,139.694818,医療法人社団翔舞会 エムズ歯科クリニック下落合,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4867
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目22-11 RSビル9F,35.693223,139.701699,医療法人社団予防会 新宿クリニック,"泌尿器科, 性病科, 婦人科",https://byoinnavi.jp/clinic/507
新宿区,四谷本塩町,-,東京都新宿区四谷本塩町4-41 住友生命ビル地下2階,35.688466,139.729822,フカダデンタルクリニック,歯科,https://byoinnavi.jp/clinic/4643
新宿区,舟町,-,東京都新宿区舟町2,35.688747,139.720887,長谷川歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4019
新宿区,下落合４丁目,-,東京都新宿区下落合四丁目23-21,35.721606,139.695874,医療法人社団あけぼの会 山本医院,"皮膚科, 泌尿器科",https://byoinnavi.jp/clinic/5158
新宿区,下宮比町,-,東京都新宿区下宮比町3-1 津多屋ビル4F,35.702993,139.743362,外堀クリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/1180
新宿区,四谷三栄町,-,東京都新宿区四谷四谷三栄町9YSビル1階,35.68843,139.723778,田中内科医院,内科,https://byoinnavi.jp/clinic/4076
新宿区,市谷本村町,-,東京都新宿区市谷本村町2-23 京都荘ビル1F,35.690569,139.730705,四谷ゆいクリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/1168
新宿区,西新宿３丁目,-,東京都新宿区西新宿三丁目20-2 東京オペラシティタワー7F,35.682938,139.686854,医療法人社団ITS 東京オペラシティ歯科,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/5583
新宿区,大久保２丁目,-,東京都新宿区大久保二丁目8-2,35.702178,139.707526,医療法人財団東京勤労者医療会 おおくぼ戸山診療所,"内科, 小児科",https://byoinnavi.jp/clinic/4018
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-23-1 TK新都心ビル 3F,35.689935,139.696169,ゆうスキンクリニック 新宿院,"皮膚科, 美容皮膚科",https://byoinnavi.jp/clinic/274293
新宿区,信濃町,-,東京都新宿区信濃町34 JR信濃町ビル2階,35.680178,139.720062,医療法人社団あすなろ会 信濃町駅ビル歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/168471
新宿区,北新宿３丁目,-,東京都新宿区北新宿3丁目26-22,35.705022,139.691458,医療法人社団藤和東光会 藤保クリニック,"糖尿病内科, 内分泌内科, 内科",https://byoinnavi.jp/clinic/107368
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-34-2 縄田ビル2階,35.711735,139.703948,田中クリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/254570
新宿区,西新宿４丁目,-,東京都新宿区西新宿4丁目4-6,35.689712,139.685473,駒ケ嶺医院,"内科, 呼吸器科",https://byoinnavi.jp/clinic/4840
新宿区,四谷１丁目,-,東京都新宿区四谷一丁目13 虎ノ門実業会館四谷ビル3F,35.684947,139.728053,医療法人社団永康会 四ツ谷腎クリニック,人工透析内科,https://byoinnavi.jp/clinic/178293
新宿区,矢来町,-,東京都新宿区矢来町56-11 神楽坂TNビル1F,35.704065,139.732249,医療法人社団 のもと皮膚科・形成外科クリニック,"形成外科, 皮膚科",https://byoinnavi.jp/clinic/4031
新宿区,西早稲田２丁目,-,東京都新宿区西早稲田2丁目21-5 ホームズ西早稲田1F,35.710416,139.709981,医療法人社団伸整会 高木歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/5480
新宿区,西新宿１丁目,-,東京都新宿区西新宿一丁目5-11 新宿三葉ビル9階,35.692754,139.698183,五十嵐歯科室,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/5483
新宿区,四谷１丁目,-,東京都新宿区四谷1丁目8-14 四谷1丁目ビル2階,35.686422,139.728667,デンタルアソシエイツ歯科四谷,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/175154
新宿区,四谷１丁目,-,東京都新宿区四谷一丁目2 中村ビル地下1階,35.68578,139.728828,医療法人 四谷見附矯正歯科,"矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/179288
新宿区,南元町,-,東京都新宿区南元町19 シナノビル南口館,35.67945,139.720901,信濃町きぼうクリニック,"心療内科, 神経科",https://byoinnavi.jp/clinic/3344
新宿区,信濃町,-,東京都新宿区信濃町35,35.68258,139.718168,学校法人 慶應義塾大学病院,"内科, 血液内科, リウマチ科, 外科, 漢方内科, 神経内科, 脳神経外科, 呼吸器外科, 消化器外科, 腎臓内科, ...もっと見る心臓血管外科, 小児科, 小児外科, 整形外科, 形成外科, 皮膚科, 泌尿器科, 産科, 婦人科, 眼科, 耳鼻いんこう科, リハビリテーション科, 歯科口腔外科, 麻酔科, 乳腺外科, 呼吸器内科, 循環器内科, 緩和ケア内科, 腫瘍内科, 消化器内科, 内分泌内科, 代謝内科, 放射線診断科, 放射線治療科, 心療内科, 病理診断科",https://byoinnavi.jp/clinic/165
新宿区,山吹町,-,東京都新宿区山吹町335 安井ビル1階,35.707695,139.729066,稲葉歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4293
新宿区,新宿２丁目,-,東京都新宿区新宿2丁目12-4 アコードビル104号,35.690599,139.707365,アコード歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/4622
新宿区,新宿３丁目,-,東京都新宿区新宿3-33-10 新宿モリエールビル5F,35.690382,139.703752,美容外科・歯科ガーデンクリニック新宿院,美容外科,https://byoinnavi.jp/clinic/272813
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-18-5 甲新ビル6F,35.688765,139.698466,東京アクネクリニック 新宿院,皮膚科,https://byoinnavi.jp/clinic/261661
新宿区,百人町２丁目,-,東京都新宿区百人町2丁目5-8 科研ビル,35.70338,139.700049,光眼科医院,眼科,https://byoinnavi.jp/clinic/5381
新宿区,戸塚町,-,東京都新宿区戸塚町1丁目101-1 1階,35.70735,139.719728,早稲田矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/281281
新宿区,四谷１丁目,-,東京都新宿区四谷1丁目2-30 第2・四谷中村ビル3F,35.68578,139.728828,医療法人社団幸清会 四谷クリニック,内科,https://byoinnavi.jp/clinic/4080
新宿区,新宿４丁目,-,東京都新宿区新宿4丁目1-6 高野ビル4階,35.68851,139.702544,医療法人社団緑薔会 高野ビルクリニック,"内科, 皮膚科, 性病科, 婦人科",https://byoinnavi.jp/clinic/484
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4丁目11-9 三協ビル3F,35.713377,139.702079,医療法人社団昇歯会 すどう歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/5897
新宿区,百人町１丁目,-,東京都新宿区百人町1丁目11-3 NSロイヤル大久保1F,35.699786,139.699021,医療法人社団 英昭会 長峰整形外科,整形外科,https://byoinnavi.jp/clinic/860
新宿区,西新宿６丁目,-,東京都新宿区西新宿6丁目5-1 新宿アイランドタワー7階,35.693106,139.693072,医療法人社団東仁会 新宿西口腎クリニック,人工透析内科,https://byoinnavi.jp/clinic/163879
新宿区,若松町,-,東京都新宿区河田町8-1,35.69807,139.720117,学校法人東京女子医科大学 東京女子医科大学病院,"内科, 血液内科, リウマチ科, 外科, 脳神経外科, 呼吸器外科, 消化器外科, 腎臓内科, 心臓血管外科, 小児科, ...もっと見る小児外科, 整形外科, 形成外科, 皮膚科, 泌尿器科, 産科, 婦人科, 眼科, 耳鼻いんこう科, リハビリテーション科, 歯科口腔外科, 麻酔科, 乳腺外科, 呼吸器内科, 循環器内科, 緩和ケア内科, 消化器内科, 糖尿病内科, 内分泌内科, 代謝内科, 人工透析内科, 脳神経内科, 内分泌外科, 放射線診断科, 放射線治療科, 心療内科, 病理診断科",https://byoinnavi.jp/clinic/170
新宿区,上落合２丁目,-,東京都新宿区上落合二丁目28-12 高山ビル1階,35.711526,139.6855,稲垣歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/259088
